lap,pos_z,pos_x,pos_y,lapTimeMs,brake,lapInvalidated,gear,accg_z,gas,speedKmh,accg_y,accg_x,trackPosition
2,-287.8086242675781,-261.1791687011719,13.977700233459473,55719,0.0,0,1,-0.0035654008388519287,1.0,147.6437225341797,-0.5464445948600769,0.579304575920105,0.7526386380195618
2,-285.50225830078125,-257.69952392578125,13.622551918029785,55821,0.0,0,6,0.005822092294692993,1.0,148.16641235351562,-0.43346184492111206,0.8923112750053406,0.7538855671882629
2,-283.25537109375,-254.1660614013672,13.227163314819336,55923,0.0,0,6,0.20110806822776794,1.0,148.81675720214844,-0.22970430552959442,0.8878686428070068,0.7551345825195312
2,-281.0071105957031,-250.4639892578125,12.793987274169922,56028,0.0,0,6,0.4283277094364166,1.0,149.56936645507812,-0.5999982953071594,0.4341525137424469,0.7564347386360168
2,-278.84954833984375,-246.83575439453125,12.30016040802002,56130,0.0,0,6,0.41963475942611694,1.0,150.52874755859375,-0.5424555540084839,0.3235689699649811,0.7577003836631775
2,-276.71868896484375,-243.15203857421875,11.751649856567383,56232,0.0,0,6,0.27811604738235474,1.0,151.9198760986328,-0.4306946098804474,0.5543811321258545,0.7589787244796753
2,-274.6170959472656,-239.42898559570312,11.149412155151367,56334,0.0,0,6,0.4002149999141693,1.0,152.9256134033203,-0.4197460114955902,0.24885600805282593,0.7602682113647461
2,-272.5243225097656,-235.67709350585938,10.474712371826172,56436,0.0,0,6,0.6190710067749023,1.0,154.29713439941406,-0.5687018036842346,0.25377896428108215,0.7615702152252197
2,-270.43804931640625,-231.87213134765625,9.747742652893066,56538,0.0,0,6,0.4192807376384735,1.0,156.02691650390625,-0.11291348189115524,0.5897244811058044,0.7628887295722961
2,-268.3780212402344,-228.01048278808594,8.999709129333496,56640,0.0,0,6,0.4725903272628784,1.0,157.32850646972656,-0.26555588841438293,0.44017499685287476,0.7642213702201843
2,-266.35150146484375,-224.09071350097656,8.233235359191895,56742,0.0,0,6,0.34565332531929016,1.0,158.6354217529297,0.8183326721191406,1.023202657699585,0.7655677795410156
2,-264.38446044921875,-220.093017578125,7.517243385314941,56844,0.0,0,6,0.3702678084373474,1.0,159.81268310546875,0.06100425869226456,0.6018533706665039,0.7669262290000916
2,-262.4573059082031,-216.03567504882812,6.807278633117676,56946,0.0,0,6,0.34690290689468384,1.0,161.08547973632812,-0.17073583602905273,0.5393673181533813,0.7682952880859375
2,-260.56854248046875,-211.9169158935547,6.113710403442383,57048,0.0,0,6,0.3036365509033203,1.0,162.32162475585938,0.8741732835769653,0.5091294050216675,0.769679069519043
2,-258.60028076171875,-207.4917755126953,5.439030170440674,57156,0.0,0,6,0.29976192116737366,1.0,163.6053466796875,0.4098828434944153,0.1602335423231125,0.7711506485939026
2,-256.73773193359375,-203.27139282226562,4.832681179046631,57258,0.0,0,6,0.35461854934692383,1.0,164.72979736328125,0.2794634997844696,-0.33816084265708923,0.7725499868392944
2,-254.76560974121094,-198.9126434326172,4.232059955596924,57363,0.0,0,6,0.2448754906654358,1.0,165.77340698242188,0.10450335592031479,-0.9881857633590698,0.7739992737770081
2,-252.67710876464844,-194.5763397216797,3.638902187347412,57468,0.0,0,6,0.1407793164253235,1.0,166.5927734375,1.095011591911316,-2.1116247177124023,0.7754582762718201
2,-250.40545654296875,-190.303955078125,3.1248483657836914,57573,0.0,0,6,0.16671153903007507,1.0,167.0919189453125,-0.19422264397144318,-0.9457516670227051,0.7769234776496887
2,-248.01663208007812,-186.07501220703125,2.597304105758667,57678,0.0,0,6,0.29447874426841736,1.0,167.95875549316406,-0.12466447800397873,-1.240683674812317,0.7783936858177185
2,-245.5645751953125,-182.01402282714844,2.0827808380126953,57780,0.0,0,6,0.1116412878036499,1.0,168.6557159423828,1.1047080755233765,-2.2443413734436035,0.7798324823379517
2,-242.86187744140625,-177.9191436767578,1.6295323371887207,57885,0.0,0,6,0.24161896109580994,1.0,169.27049255371094,-0.21979255974292755,-0.9939841628074646,0.7813167572021484
2,-240.13368225097656,-173.98483276367188,1.1773316860198975,57987,0.0,0,6,0.31399163603782654,1.0,170.19851684570312,0.02188585139811039,-1.1627287864685059,0.7827660441398621
2,-237.29605102539062,-170.0950469970703,0.730398416519165,58089,0.0,0,6,0.23643922805786133,1.0,171.0447540283203,0.5925738215446472,-1.3078421354293823,0.7842233180999756
