time_ms,car_id,pos_x,pos_y,pos_z,velocity_x,velocity_y,velocity_z,gear,engine_rpm,normalized_spline_pos
54247,16,-140.35459899902344,-2.604560613632202,-212.19598388671875,34.314083099365234,-4.110707759857178,31.525100708007812,4,6873,0.7959662675857544
54349,16,-137.00701904296875,-3.009942054748535,-209.01016235351562,33.291465759277344,-3.9934511184692383,32.847164154052734,4,6748,0.7973475456237793
54449,16,-133.77980041503906,-3.368943929672241,-205.6797332763672,31.92580795288086,-3.2691524028778076,34.3786506652832,4,6715,0.7987328767776489
54551,16,-130.68508911132812,-3.665839433670044,-202.2055206298828,30.662988662719727,-2.8213212490081787,35.71559524536133,4,6796,0.8001185655593872
54651,16,-127.69647216796875,-3.954963207244873,-198.62200927734375,29.757566452026367,-3.077528238296509,36.63482666015625,1,6843,0.8015073537826538
54752,16,-124.83428955078125,-4.239817142486572,-194.94493103027344,27.948217391967773,-2.415492057800293,37.715980529785156,5,5317,0.8028920888900757
54854,16,-122.1622085571289,-4.439952850341797,-191.14285278320312,26.077552795410156,-1.5938770771026611,39.054935455322266,5,5193,0.8042734861373901
54954,16,-119.6738510131836,-4.555980205535889,-187.21087646484375,24.34004020690918,-0.858976423740387,40.27066421508789,5,5264,0.8056594133377075
55056,16,-117.31636047363281,-4.64842414855957,-183.18341064453125,23.306312561035156,-1.042163610458374,41.089778900146484,5,5228,0.8070495128631592
55156,16,-115.09741973876953,-4.723622798919678,-179.061767578125,21.45933723449707,-0.31959009170532227,42.16160583496094,5,5263,0.8084375858306885
55257,16,-113.06855010986328,-4.725434303283691,-174.83642578125,19.612045288085938,0.2083645910024643,43.13326644897461,5,5280,0.8098286986351013
55359,16,-111.21302032470703,-4.6908698081970215,-170.52377319335938,17.935993194580078,0.46818459033966064,43.9554443359375,5,5285,0.8112249374389648
55460,16,-109.52182006835938,-4.633506774902344,-166.13243103027344,16.285789489746094,0.7068020701408386,44.73067855834961,5,5257,0.8126232624053955
55560,16,-107.98542022705078,-4.553997993469238,-161.67031860351562,14.902563095092773,0.8092014789581299,45.371517181396484,5,5294,0.8140282034873962
55661,16,-106.56661224365234,-4.4749555587768555,-157.14956665039062,13.80945110321045,0.8504310250282288,45.93241500854492,5,5269,0.8154391050338745
55762,16,-104.81291961669922,-4.334775447845459,-151.04611206054688,12.961753845214844,1.3576991558074951,46.47614669799805,5,5290,0.8173347115516663
55864,16,-103.53186798095703,-4.171698570251465,-146.43328857421875,12.976476669311523,1.8337745666503906,46.6893196105957,5,5328,0.8187699317932129
55964,16,-102.24065399169922,-3.9756171703338623,-141.80142211914062,13.104723930358887,2.1906373500823975,46.868743896484375,5,5341,0.8202146291732788
56065,16,-100.93877410888672,-3.722675323486328,-137.15347290039062,13.176117897033691,2.9694125652313232,47.01548767089844,5,5359,0.8216663002967834
56166,16,-99.63600158691406,-3.3874032497406006,-132.49085998535156,13.11522102355957,3.748826503753662,47.175323486328125,5,5384,0.8231245875358582
56267,16,-98.34534454345703,-2.9803504943847656,-127.81171417236328,12.959108352661133,4.354030132293701,47.3519401550293,5,5411,0.8245911598205566
56369,16,-97.07481384277344,-2.539252281188965,-123.11246490478516,12.675016403198242,4.525214672088623,47.59049987792969,5,5421,0.8260630369186401
56470,16,-95.8553695678711,-2.0649631023406982,-118.38702392578125,11.858661651611328,5.263180732727051,47.85330581665039,5,5434,0.8275429010391235
56570,16,-94.73966217041016,-1.4948687553405762,-113.63671875,10.819523811340332,5.939280986785889,48.08478546142578,5,5615,0.8290244340896606
56671,16,-93.69490051269531,-0.9379989504814148,-108.86508178710938,10.194465637207031,5.376891613006592,48.39555740356445,5,5514,0.8305069208145142
56772,16,-92.78182983398438,-0.34767594933509827,-104.06199645996094,8.231821060180664,6.752728462219238,48.5874137878418,5,5486,0.8319959044456482
56873,16,-92.03390502929688,0.3663230240345001,-99.2431411743164,7.109215259552002,7.293683052062988,48.77464294433594,5,5510,0.833484947681427
56974,16,-91.37223815917969,1.0738965272903442,-94.40189361572266,6.190209865570068,7.100793838500977,49.019039154052734,5,5486,0.8349791169166565
57076,16,-90.83342742919922,1.8224706649780273,-89.54534912109375,4.723226547241211,8.1483154296875,49.058406829833984,5,5481,0.836479902267456
57176,16,-90.42215728759766,2.669173002243042,-84.6865234375,3.694805383682251,8.736759185791016,49.1158447265625,5,5517,0.8379793763160706
57277,16,-90.11000061035156,3.5439884662628174,-79.81884002685547,2.590613842010498,9.031004905700684,49.19026565551758,5,5494,0.8394821286201477
57378,16,-89.872802734375,4.806856155395508,-73.330810546875,1.0768719911575317,10.087823867797852,49.09724426269531,5,5504,0.8414869904518127
57480,16,-89.80887603759766,5.814520359039307,-68.46974182128906,0.2952377200126648,10.130152702331543,49.13212585449219,5,5557,0.842989444732666
57581,16,-89.81278228759766,6.806591987609863,-63.60099411010742,-0.35323092341423035,9.924697875976562,49.217315673828125,5,5581,0.8444958329200745
57681,16,-89.88150787353516,7.7755632400512695,-58.7231330871582,-1.062578558921814,9.683389663696289,49.31977462768555,5,5536,0.8459988236427307
57782,16,-90.03726196289062,8.742551803588867,-53.841434478759766,-2.0689711570739746,9.89477252960205,49.28376388549805,5,5533,0.8475021123886108
57883,16,-90.28910064697266,9.724160194396973,-48.963836669921875,-2.937239646911621,9.81656551361084,49.27214050292969,5,5614,0.8490031957626343
57985,16,-90.62288665771484,10.678178787231445,-44.08251953125,-3.890939950942993,9.559408187866211,49.30733108520508,5,5560,0.8505026698112488
58085,16,-91.07139587402344,11.629918098449707,-39.20698547363281,-5.088541507720947,9.609783172607422,49.20683288574219,5,5584,0.8520049452781677
58186,16,-91.62019348144531,12.565215110778809,-34.3356819152832,-5.934228897094727,9.251588821411133,49.22045135498047,5,5602,0.8535086512565613
58287,16,-92.25914001464844,13.470455169677734,-29.465145111083984,-6.9629740715026855,9.078405380249023,49.136314392089844,5,5662,0.8550125360488892
58389,16,-92.98165893554688,14.346091270446777,-24.606613159179688,-7.440110683441162,8.409717559814453,49.062095642089844,5,6040,0.8565143346786499
58491,16,-93.7197265625,15.116175651550293,-19.751731872558594,-7.511092662811279,7.2180352210998535,49.016822814941406,5,6072,0.8580119013786316
58591,16,-94.5063247680664,15.818537712097168,-14.897582054138184,-8.512359619140625,7.138598918914795,48.96543502807617,5,5538,0.8595069646835327
58692,16,-95.40422058105469,16.52104377746582,-10.060457229614258,-9.443770408630371,6.878078460693359,48.79288101196289,5,5798,0.8610039353370667
58794,16,-96.3416976928711,17.139774322509766,-5.235008716583252,-9.48987865447998,5.659051895141602,48.696224212646484,5,6717,0.8624940514564514
58895,16,-97.29877471923828,17.657575607299805,-0.416594922542572,-9.872655868530273,4.847660541534424,48.61316680908203,5,6461,0.8639795184135437
58996,16,-98.68597412109375,18.281246185302734,5.9925761222839355,-11.177419662475586,4.69523811340332,48.4543342590332,5,5474,0.8659587502479553
59097,16,-99.82784271240234,18.73778533935547,10.785776138305664,-11.799697875976562,4.458356857299805,48.38671112060547,5,5578,0.8674459457397461
59199,16,-101.01753234863281,19.14547348022461,15.57634162902832,-12.272294998168945,3.811998128890991,48.42329788208008,5,5631,0.8689344525337219
59299,16,-102.27933502197266,19.515718460083008,20.367298126220703,-13.228652000427246,3.7513256072998047,48.32814025878906,5,5521,0.8704279065132141
59400,16,-103.63314056396484,19.88036346435547,25.1455020904541,-14.04224967956543,3.519986629486084,48.23187255859375,5,5574,0.8719240427017212
59502,16,-105.06124114990234,20.21199607849121,29.917821884155273,-14.772910118103027,3.2020456790924072,48.17021179199219,5,5617,0.8734241127967834
59603,16,-106.5550537109375,20.508543014526367,34.686161041259766,-15.358816146850586,2.7635087966918945,48.17599105834961,5,5641,0.8749279379844666
